"type","order","title","authors_string","year","journal","volume","issue","page_start","page_end","doi","last_name","first_initial","middle_initial","suffix","conference","date","place"
"poster",10,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2017",NA,NA,NA,NA,NA,"","Shelley","J","","","Annual Meeting of the International Society for Traumatic Stress Studies",2017-11-09,"Chicago, Illinois"
"poster",10,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2017",NA,NA,NA,NA,NA,"","Troxel","W","","","Annual Meeting of the International Society for Traumatic Stress Studies",2017-11-09,"Chicago, Illinois"
"poster",10,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2017",NA,NA,NA,NA,NA,"","Marshall","G","","","Annual Meeting of the International Society for Traumatic Stress Studies",2017-11-09,"Chicago, Illinois"
"poster",10,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2017",NA,NA,NA,NA,NA,"","Powers","M","","","Annual Meeting of the International Society for Traumatic Stress Studies",2017-11-09,"Chicago, Illinois"
"poster",9,"Well, that's not normal: A simulation study on the effects of testing Injury Severity Score with parametric statistics","Roden-Foreman, J.W.; Agtarap, S.D.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Meeting of the American Association for the Surgery of Trauma",2017-09-13,"Baltimore, Maryland"
"poster",9,"Well, that's not normal: A simulation study on the effects of testing Injury Severity Score with parametric statistics","Roden-Foreman, J.W.; Agtarap, S.D.","2017",NA,NA,NA,NA,NA,"","Agtarap","S","D","","Annual Meeting of the American Association for the Surgery of Trauma",2017-09-13,"Baltimore, Maryland"
"poster",8,"Identifying trauma super-utilizers' readmissions with 11-year data model","Arredondo, S.; Dome, M.; Gilder, R.; Roden-Foreman, J.; Foreman, M.L.; Petrey, L.","2017",NA,NA,NA,NA,NA,"","Arredondo","S","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",8,"Identifying trauma super-utilizers' readmissions with 11-year data model","Arredondo, S.; Dome, M.; Gilder, R.; Roden-Foreman, J.; Foreman, M.L.; Petrey, L.","2017",NA,NA,NA,NA,NA,"","Dome","M","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",8,"Identifying trauma super-utilizers' readmissions with 11-year data model","Arredondo, S.; Dome, M.; Gilder, R.; Roden-Foreman, J.; Foreman, M.L.; Petrey, L.","2017",NA,NA,NA,NA,NA,"","Gilder","R","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",8,"Identifying trauma super-utilizers' readmissions with 11-year data model","Arredondo, S.; Dome, M.; Gilder, R.; Roden-Foreman, J.; Foreman, M.L.; Petrey, L.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",8,"Identifying trauma super-utilizers' readmissions with 11-year data model","Arredondo, S.; Dome, M.; Gilder, R.; Roden-Foreman, J.; Foreman, M.L.; Petrey, L.","2017",NA,NA,NA,NA,NA,"","Foreman","M","L","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",8,"Identifying trauma super-utilizers' readmissions with 11-year data model","Arredondo, S.; Dome, M.; Gilder, R.; Roden-Foreman, J.; Foreman, M.L.; Petrey, L.","2017",NA,NA,NA,NA,NA,"","Petrey","L","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",7,"We don't need full activation: Gunshot wounds isolated to the extremities do not require full trauma team activations as mandated by the American College of Surgeons","Roden-Foreman, J.W.; Edmundson, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",7,"We don't need full activation: Gunshot wounds isolated to the extremities do not require full trauma team activations as mandated by the American College of Surgeons","Roden-Foreman, J.W.; Edmundson, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Edmundson","P","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",7,"We don't need full activation: Gunshot wounds isolated to the extremities do not require full trauma team activations as mandated by the American College of Surgeons","Roden-Foreman, J.W.; Edmundson, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Foreman","M","L","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"poster",6,"Driver see, driver crash: Social contagion, NASCAR ratings, and the monthly incidence of car crashes","Roden-Foreman, J.W.; Powers, M.B.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Convention of the American Psychological Association",2017-08-03,"Washington, DC"
"poster",6,"Driver see, driver crash: Social contagion, NASCAR ratings, and the monthly incidence of car crashes","Roden-Foreman, J.W.; Powers, M.B.","2017",NA,NA,NA,NA,NA,"","Powers","M","B","","Annual Convention of the American Psychological Association",2017-08-03,"Washington, DC"
"poster",5,"Assessing violated assumptions on two-sample independent testing using simulation: Robustness for non-normal medical variables","Agtarap, S.; Roden-Foreman, J.W.; Natesan, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Agtarap","S","","","Annual Convention of the Association for Psychological Science",2017-05-25,"Boston, Massachusetts"
"poster",5,"Assessing violated assumptions on two-sample independent testing using simulation: Robustness for non-normal medical variables","Agtarap, S.; Roden-Foreman, J.W.; Natesan, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Convention of the Association for Psychological Science",2017-05-25,"Boston, Massachusetts"
"poster",5,"Assessing violated assumptions on two-sample independent testing using simulation: Robustness for non-normal medical variables","Agtarap, S.; Roden-Foreman, J.W.; Natesan, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Natesan","P","","","Annual Convention of the Association for Psychological Science",2017-05-25,"Boston, Massachusetts"
"poster",5,"Assessing violated assumptions on two-sample independent testing using simulation: Robustness for non-normal medical variables","Agtarap, S.; Roden-Foreman, J.W.; Natesan, P.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Foreman","M","L","","Annual Convention of the Association for Psychological Science",2017-05-25,"Boston, Massachusetts"
"poster",4,"Does caring for heart and lung transplant patients lead to psychological stress in multi-disciplinary care teams?","Carey, S.A.; Roden-Foreman, J.W.; Bennett, M.M.; Felius, J.; Hall, S.A.; Warren, A.","2017",NA,NA,NA,NA,NA,"10.1016/j.healun.2017.01.1010","Carey","S","A","","Annual Meeting of the International Society for Heart & Lung Transplantation",2017-04-05,"San Diego, California"
"poster",4,"Does caring for heart and lung transplant patients lead to psychological stress in multi-disciplinary care teams?","Carey, S.A.; Roden-Foreman, J.W.; Bennett, M.M.; Felius, J.; Hall, S.A.; Warren, A.","2017",NA,NA,NA,NA,NA,"10.1016/j.healun.2017.01.1010","Roden-Foreman","J","W","","Annual Meeting of the International Society for Heart & Lung Transplantation",2017-04-05,"San Diego, California"
"poster",4,"Does caring for heart and lung transplant patients lead to psychological stress in multi-disciplinary care teams?","Carey, S.A.; Roden-Foreman, J.W.; Bennett, M.M.; Felius, J.; Hall, S.A.; Warren, A.","2017",NA,NA,NA,NA,NA,"10.1016/j.healun.2017.01.1010","Bennett","M","M","","Annual Meeting of the International Society for Heart & Lung Transplantation",2017-04-05,"San Diego, California"
"poster",4,"Does caring for heart and lung transplant patients lead to psychological stress in multi-disciplinary care teams?","Carey, S.A.; Roden-Foreman, J.W.; Bennett, M.M.; Felius, J.; Hall, S.A.; Warren, A.","2017",NA,NA,NA,NA,NA,"10.1016/j.healun.2017.01.1010","Felius","J","","","Annual Meeting of the International Society for Heart & Lung Transplantation",2017-04-05,"San Diego, California"
"poster",4,"Does caring for heart and lung transplant patients lead to psychological stress in multi-disciplinary care teams?","Carey, S.A.; Roden-Foreman, J.W.; Bennett, M.M.; Felius, J.; Hall, S.A.; Warren, A.","2017",NA,NA,NA,NA,NA,"10.1016/j.healun.2017.01.1010","Hall","S","A","","Annual Meeting of the International Society for Heart & Lung Transplantation",2017-04-05,"San Diego, California"
"poster",4,"Does caring for heart and lung transplant patients lead to psychological stress in multi-disciplinary care teams?","Carey, S.A.; Roden-Foreman, J.W.; Bennett, M.M.; Felius, J.; Hall, S.A.; Warren, A.","2017",NA,NA,NA,NA,NA,"10.1016/j.healun.2017.01.1010","Warren","AM","","","Annual Meeting of the International Society for Heart & Lung Transplantation",2017-04-05,"San Diego, California"
"poster",3,"Driver see, driver crash: NASCAR viewership ratings are associated with national increases in motor vehicle collisions with and without injury","Roden-Foreman, J.W.; Vaughan, N.; Powers, M.B.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",3,"Driver see, driver crash: NASCAR viewership ratings are associated with national increases in motor vehicle collisions with and without injury","Roden-Foreman, J.W.; Vaughan, N.; Powers, M.B.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,"","Vaughan","N","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",3,"Driver see, driver crash: NASCAR viewership ratings are associated with national increases in motor vehicle collisions with and without injury","Roden-Foreman, J.W.; Vaughan, N.; Powers, M.B.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,"","Powers","M","B","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",3,"Driver see, driver crash: NASCAR viewership ratings are associated with national increases in motor vehicle collisions with and without injury","Roden-Foreman, J.W.; Vaughan, N.; Powers, M.B.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,"","Foreman","M","L","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",3,"Driver see, driver crash: NASCAR viewership ratings are associated with national increases in motor vehicle collisions with and without injury","Roden-Foreman, J.W.; Vaughan, N.; Powers, M.B.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,"","Funk","G","A","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",2,"We don't need full activation: Gunshot wounds isolated to the extremities do not require full trauma team activations as mandated by the American College of Surgeons","Edmundson, P.; Roden-Foreman, J.W.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Edmundson","P","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",2,"We don't need full activation: Gunshot wounds isolated to the extremities do not require full trauma team activations as mandated by the American College of Surgeons","Edmundson, P.; Roden-Foreman, J.W.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",2,"We don't need full activation: Gunshot wounds isolated to the extremities do not require full trauma team activations as mandated by the American College of Surgeons","Edmundson, P.; Roden-Foreman, J.W.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,"","Foreman","M","L","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"Austin, Texas"
"poster",1,"A comparison of geriatric and non-geriatric patients' psychosocial outcomes following traumatic injury","Warren, A.M.; Roden-Foreman, J.; Adkins, C.; Bennett, M.; Agtarap, S.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,"","Warren","AM","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2016-02-20,"Dallas, Texas"
"poster",1,"A comparison of geriatric and non-geriatric patients' psychosocial outcomes following traumatic injury","Warren, A.M.; Roden-Foreman, J.; Adkins, C.; Bennett, M.; Agtarap, S.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,"","Roden-Foreman","J","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2016-02-20,"Dallas, Texas"
"poster",1,"A comparison of geriatric and non-geriatric patients' psychosocial outcomes following traumatic injury","Warren, A.M.; Roden-Foreman, J.; Adkins, C.; Bennett, M.; Agtarap, S.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,"","Adkins","C","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2016-02-20,"Dallas, Texas"
"poster",1,"A comparison of geriatric and non-geriatric patients' psychosocial outcomes following traumatic injury","Warren, A.M.; Roden-Foreman, J.; Adkins, C.; Bennett, M.; Agtarap, S.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,"","Bennett","M","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2016-02-20,"Dallas, Texas"
"poster",1,"A comparison of geriatric and non-geriatric patients' psychosocial outcomes following traumatic injury","Warren, A.M.; Roden-Foreman, J.; Adkins, C.; Bennett, M.; Agtarap, S.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,"","Agtarap","S","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2016-02-20,"Dallas, Texas"
"poster",1,"A comparison of geriatric and non-geriatric patients' psychosocial outcomes following traumatic injury","Warren, A.M.; Roden-Foreman, J.; Adkins, C.; Bennett, M.; Agtarap, S.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,"","Foreman","M","L","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2016-02-20,"Dallas, Texas"
